DEFINED OTU	PHYLUM	CLASS	ORDER	FAMILY	GENUS
OTU2373	Proteobacteria(4) Unknown(1) 	Unknown(1) Deltaproteobacteria(4) 	Syntrophobacterales(2) Desulfobacterales(2) Unknown(1) 	Syntrophaceae(2) Nitrospinaceae(2) Unknown(1) 	Syntrophus(2) Unknown(1) Candidatus_Entotheonella(2) 
OTU2374	Bacteroidetes(5)	Bacteroidia(5)	Bacteroidales(5)	Porphyromonadaceae(5)	Petrimonas(5)
OTU2375	Firmicutes(3) Proteobacteria(2) 	Alphaproteobacteria(2) Clostridia(3) 	Sphingomonadales(1) Clostridiales(3) Rhizobiales(1) 	Sphingomonadaceae(1) Rhizobiaceae(1) Clostridiaceae(3) 	Sphingomonas(1) Clostridium(3) Rhizobium(1) 
OTU2376	Proteobacteria(5)	Deltaproteobacteria(5)	Desulfobacterales(5)	Nitrospinaceae(5)	Nitrospina(5)
OTU2377	Proteobacteria(5)	Alphaproteobacteria(5)	Rhodospirillales(5)	Rhodospirillaceae(5)	Unknown(5)
OTU2378	Actinobacteria(5)	Actinobacteria(5)	Frankiales(5)	Acidothermaceae(5)	Acidothermus(5)
OTU2379	Firmicutes(2) Chlorobi(1) Proteobacteria(2) 	Chlorobia(1) Clostridia(2) Alphaproteobacteria(2) 	Clostridiales(2) Chlorobiales(1) Sphingomonadales(1) Caulobacterales(1) 	Unknown(1) Erythrobacteraceae(1) Clostridiaceae(2) Caulobacteraceae(1) 	Clostridium(2) Unknown(1) Erythrobacter(1) Caulobacter(1) 
OTU2380	Proteobacteria(1) Actinobacteria(1) Firmicutes(3) 	Bacilli(3) Actinobacteria(1) Gammaproteobacteria(1) 	Lactobacillales(3) Enterobacteriales(1) Micromonosporales(1) 	Leuconostocaceae(3) Micromonosporaceae(1) Enterobacteriaceae(1) 	Leuconostoc(3) Verrucosispora(1) Candidatus_Ishikawaella(1) 
OTU2381	Acidobacteria(5)	Holophagae(5)	Holophagales(5)	Holophagaceae(5)	Holophaga(5)
OTU2382	Proteobacteria(1) Actinobacteria(4) 	Gammaproteobacteria(1) Actinobacteria(4) 	Xanthomonadales(1) Micrococcales(4) 	Xanthomonadaceae(1) Microbacteriaceae(4) 	Frigoribacterium(4) Rhodanobacter(1) 
OTU2383	Proteobacteria(5)	Alphaproteobacteria(5)	Rhodospirillales(5)	Acetobacteraceae(5)	Stella(5)
OTU2384	Proteobacteria(4)	Alphaproteobacteria(4)	Rhizobiales(4)	Hyphomicrobiaceae(4)	Hyphomicrobium(2) Pedomicrobium(2) 
OTU2385	Proteobacteria(4)	Alphaproteobacteria(1) Deltaproteobacteria(3) 	Desulfobacterales(2) Desulfuromonadales(1) Rhodobacterales(1) 	Desulfobulbaceae(2) Rhodobacteraceae(1) Geobacteraceae(1) 	Rhodobacter(1) Desulfobulbus(2) Geobacter(1) 
OTU2386	Bacteroidetes(4)	Flavobacteria(4)	Flavobacteriales(4)	Unknown(4)	Unknown(4)
OTU2387	Firmicutes(2) Proteobacteria(2) 	Clostridia(2) Alphaproteobacteria(2) 	Clostridiales(2) Rhodospirillales(2) 	Rhodospirillaceae(2) Veillonellaceae(2) 	Phascolarctobacterium(2) Defluviicoccus(2) 
OTU2388	Proteobacteria(4)	Deltaproteobacteria(4)	Desulfuromonadales(4)	Geobacteraceae(4)	Geothermobacter(4)
OTU2389	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Ferruginibacter(2) Unknown(1) Flavisolibacter(1) 
OTU2390	Chloroflexi(4)	Caldilineae(4)	Caldilineales(4)	Caldilineaceae(4)	Caldilinea(4)
OTU2391	Chloroflexi(4)	Ktedonobacteria(4)	Ktedonobacterales(4)	Ktedonobacteraceae(4)	Ktedonobacter(4)
OTU2392	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2393	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2394	Chloroflexi(4)	Anaerolineae(4)	Anaerolineales(4)	Anaerolineaceae(4)	Anaerolinea(3) Unknown(1) 
OTU2395	Firmicutes(4)	Erysipelotrichi(4)	Erysipelotrichales(4)	Erysipelotrichaceae(4)	Erysipelothrix(4)
OTU2396	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2397	Proteobacteria(4)	Deltaproteobacteria(4)	Myxococcales(4)	Haliangiaceae(4)	Haliangium(4)
OTU2398	Bacteroidetes(4)	Cytophagia(4)	Cytophagales(4)	Cytophagaceae(4)	Flexibacter(4)
OTU2399	Firmicutes(4)	Clostridia(4)	Clostridiales(4)	Clostridiaceae(4)	Clostridium(4)
OTU2400	Proteobacteria(4)	Alphaproteobacteria(4)	Rhizobiales(4)	Hyphomicrobiaceae(4)	Hyphomicrobium(4)
OTU2401	Chloroflexi(4)	Caldilineae(4)	Caldilineales(4)	Caldilineaceae(4)	Caldilinea(4)
OTU2402	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2403	Proteobacteria(4)	Alphaproteobacteria(4)	Sphingomonadales(4)	Sphingomonadaceae(4)	Sphingopyxis(4)
OTU2404	Planctomycetes(4)	Planctomycetacia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Gemmata(4)
OTU2405	Proteobacteria(4)	Gammaproteobacteria(4)	Xanthomonadales(4)	Xanthomonadaceae(4)	Stenotrophomonas(4)
OTU2406	Proteobacteria(4)	Alphaproteobacteria(4)	Rickettsiales(2) Rhizobiales(2) 	Holosporaceae(2) Bradyrhizobiaceae(2) 	Nitrobacter(2) Holospora(2) 
OTU2407	Proteobacteria(4)	Deltaproteobacteria(4)	Bdellovibrionales(4)	Bdellovibrionaceae(4)	Vampirovibrio(4)
OTU2408	Nitrospirae(4)	Nitrospira(4)	Nitrospirales(4)	Nitrospiraceae(4)	Nitrospira(4)
OTU2409	Proteobacteria(4)	Betaproteobacteria(4)	Burkholderiales(4)	Comamonadaceae(4)	Acidovorax(4)
OTU2410	Planctomycetes(4)	Planctomycetia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Pirellula(4)
OTU2411	Planctomycetes(4)	Phycisphaerae(4)	Phycisphaerales(4)	Phycisphaeraceae(4)	Phycisphaera(4)
OTU2412	Bacteroidetes(4)	Flavobacteriia(1) Sphingobacteriia(3) 	Flavobacteriales(1) Sphingobacteriales(3) 	Flavobacteriaceae(1) Unknown(3) 	Flavobacterium(1) Unknown(3) 
OTU2413	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2414	Proteobacteria(4)	Deltaproteobacteria(4)	Desulfuromonadales(4)	Geobacteraceae(4)	Geobacter(4)
OTU2415	Actinobacteria(4)	Actinobacteria(4)	Corynebacteriales(4)	Mycobacteriaceae(4)	Mycobacterium(4)
OTU2416	Proteobacteria(4)	Betaproteobacteria(4)	Burkholderiales(4)	Comamonadaceae(4)	Polaromonas(4)
OTU2417	Armatimonadetes(4)	Chthonomonadetes(4)	Chthonomonadales(4)	Chthonomonadaceae(4)	Chthonomonas(4)
OTU2418	Bacteroidetes(4)	Bacteroidia(4)	Bacteroidales(4)	Porphyromonadaceae(4)	Barnesiella(4)
OTU2419	Proteobacteria(4)	Deltaproteobacteria(4)	Myxococcales(4)	Polyangiaceae(4)	Sorangium(4)
OTU2420	Proteobacteria(4)	Betaproteobacteria(4)	Burkholderiales(4)	Burkholderiaceae(4)	Chitinimonas(4)
OTU2421	Firmicutes(4)	Clostridia(4)	Clostridiales(4)	Peptostreptococcaceae(4)	Sporacetigenium(4)
OTU2422	Bacteroidetes(4)	Flavobacteriia(4)	Flavobacteriales(4)	Flavobacteriaceae(4)	Flavobacterium(4)
OTU2423	Proteobacteria(1) Firmicutes(1) Unknown(2) 	Deltaproteobacteria(1) Clostridia(1) Unknown(2) 	Unknown(2) Thermoanaerobacterales(1) Desulfobacterales(1) 	Nitrospinaceae(1) Unknown(2) Thermoanaerobacteraceae(1) 	Candidatus_Entotheonella(1) Unknown(2) Thermacetogenium(1) 
OTU2424	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Ferruginibacter(4)
OTU2425	Proteobacteria(4)	Gammaproteobacteria(4)	Chromatiales(4)	Chromatiaceae(4)	Nitrosococcus(4)
OTU2426	Proteobacteria(4)	Alphaproteobacteria(4)	Rhizobiales(4)	Methylocystaceae(4)	Pleomorphomonas(4)
OTU2427	Chloroflexi(4)	Thermomicrobia(4)	Sphaerobacterales(4)	Sphaerobacteraceae(4)	Sphaerobacter(4)
OTU2428	Proteobacteria(4)	Gammaproteobacteria(4)	Chromatiales(4)	Granulosicoccaceae(1) Chromatiaceae(3) 	Granulosicoccus(1) Thiohalobacter(1) Nitrosococcus(2) 
OTU2429	Firmicutes(4)	Bacilli(4)	Unknown(3) Bacillales(1) 	Bacillaceae(1) Unknown(3) 	Unknown(3) Bacillus(1) 
OTU2430	Nitrospirae(4)	Nitrospira(4)	Nitrospirales(4)	Nitrospiraceae(4)	Nitrospira(4)
OTU2431	Firmicutes(1) Planctomycetes(3) 	Planctomycetacia(1) Clostridia(1) Planctomycetia(2) 	Thermoanaerobacterales(1) Planctomycetales(3) 	Thermodesulfobiaceae(1) Planctomycetaceae(3) 	Gemmata(2) Unknown(1) Coprothermobacter(1) 
OTU2432	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Hydrotalea(4)
OTU2433	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2434	Chloroflexi(4)	Anaerolineae(4)	Anaerolineales(4)	Anaerolineaceae(4)	Unknown(1) Longilinea(3) 
OTU2435	Proteobacteria(4)	Alphaproteobacteria(4)	Rhodospirillales(4)	Acetobacteraceae(4)	Roseomonas(3) Unknown(1) 
OTU2436	Proteobacteria(4)	Alphaproteobacteria(4)	Sphingomonadales(4)	Sphingomonadaceae(1) Erythrobacteraceae(3) 	Unknown(1) Novosphingobium(1) Porphyrobacter(2) 
OTU2437	Firmicutes(4)	Clostridia(4)	Clostridiales(1) Thermoanaerobacterales(3) 	Clostridiaceae(1) Thermoanaerobacteraceae(3) 	Clostridium(1) Gelria(3) 
OTU2438	Proteobacteria(4)	Alphaproteobacteria(4)	Caulobacterales(4)	Hyphomonadaceae(4)	Unknown(4)
OTU2439	Proteobacteria(4)	Gammaproteobacteria(4)	Legionellales(4)	Coxiellaceae(4)	Rickettsiella(4)
OTU2440	Planctomycetes(4)	Planctomycetacia(1) Planctomycetia(3) 	Planctomycetales(4)	Planctomycetaceae(4)	Blastopirellula(4)
OTU2441	Proteobacteria(4)	Gammaproteobacteria(4)	Oceanospirillales(4)	Halomonadaceae(4)	Halomonas(4)
OTU2442	Proteobacteria(4)	Gammaproteobacteria(4)	Oceanospirillales(4)	Halomonadaceae(4)	Halomonas(4)
OTU2443	Planctomycetes(4)	Planctomycetacia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Gemmata(4)
OTU2444	Planctomycetes(4)	Planctomycetacia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Gemmata(4)
OTU2445	Proteobacteria(4)	Alphaproteobacteria(4)	Rhodospirillales(4)	Rhodospirillaceae(4)	Dongia(4)
OTU2446	Proteobacteria(4)	Gammaproteobacteria(4)	Oceanospirillales(4)	Halomonadaceae(4)	Halomonas(4)
OTU2447	Planctomycetes(4)	Unknown(3) Planctomycetacia(1) 	Unknown(3) Planctomycetales(1) 	Unknown(3) Planctomycetaceae(1) 	Gemmata(1) Unknown(3) 
OTU2448	Actinobacteria(4)	Unknown(2) Actinobacteria(2) 	Streptosporangiales(1) Unknown(2) Propionibacteriales(1) 	Nocardioidaceae(1) Streptosporangiaceae(1) Unknown(2) 	Streptosporangium(1) Marmoricola(1) Unknown(2) 
OTU2449	Proteobacteria(4)	Deltaproteobacteria(4)	Desulfuromonadales(3) Myxococcales(1) 	Sandaracinaceae(1) Geobacteraceae(3) 	Geothermobacter(3) Sandaracinus(1) 
OTU2450	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Sediminibacterium(4)
OTU2451	Firmicutes(4)	Clostridia(4)	Thermoanaerobacterales(4)	Thermodesulfobiaceae(4)	Coprothermobacter(4)
OTU2452	Planctomycetes(4)	Phycisphaerae(4)	Phycisphaerales(4)	Phycisphaeraceae(4)	Phycisphaera(4)
OTU2453	Planctomycetes(4)	Phycisphaerae(4)	Phycisphaerales(4)	Phycisphaeraceae(4)	Phycisphaera(4)
OTU2454	Acidobacteria(4)	Holophagae(4)	Holophagales(4)	Holophagaceae(4)	Holophaga(4)
OTU2455	Planctomycetes(4)	Planctomycetacia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Gemmata(4)
OTU2456	Proteobacteria(4)	Deltaproteobacteria(4)	Desulfuromonadales(2) Unknown(2) 	Unknown(2) Geobacteraceae(2) 	Unknown(2) Geothermobacter(2) 
OTU2457	Firmicutes(4)	Bacilli(4)	Bacillales(4)	Paenibacillaceae(4)	Paenibacillus(4)
OTU2458	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Flavisolibacter(4)
OTU2459	Planctomycetes(4)	Planctomycetia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Blastopirellula(4)
OTU2460	Thaumarchaeota(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2461	Chloroflexi(4)	Anaerolineae(4)	Anaerolineales(4)	Anaerolineaceae(4)	Anaerolinea(4)
OTU2462	Planctomycetes(4)	Planctomycetacia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Gemmata(4)
OTU2463	Proteobacteria(2) Acidobacteria(2) 	Holophagae(2) Betaproteobacteria(1) Alphaproteobacteria(1) 	Sphingomonadales(1) Holophagales(2) Rhodocyclales(1) 	Sphingomonadaceae(1) Rhodocyclaceae(1) Holophagaceae(2) 	Holophaga(2) Azospira(1) Novosphingobium(1) 
OTU2464	Actinobacteria(4)	Acidimicrobiia(4)	Acidimicrobiales(4)	Acidimicrobiaceae(4)	Ilumatobacter(4)
OTU2465	Firmicutes(4)	Clostridia(4)	Clostridiales(4)	Eubacteriaceae(4)	Garciella(4)
OTU2466	Planctomycetes(3) Firmicutes(1) 	Clostridia(1) Planctomycetia(3) 	Thermoanaerobacterales(1) Planctomycetales(3) 	Thermodesulfobiaceae(1) Planctomycetaceae(3) 	Coprothermobacter(1) Gemmata(3) 
OTU2467	Proteobacteria(4)	Gammaproteobacteria(4)	Thiotrichales(1) Chromatiales(2) Xanthomonadales(1) 	Thiotrichaceae(1) Sinobacteraceae(1) Chromatiaceae(2) 	Steroidobacter(1) Thiothrix(1) Nitrosococcus(2) 
OTU2468	Planctomycetes(1) Proteobacteria(3) 	Deltaproteobacteria(3) Planctomycetacia(1) 	Desulfobacterales(2) Desulfovibrionales(1) Planctomycetales(1) 	Nitrospinaceae(2) Desulfovibrionaceae(1) Planctomycetaceae(1) 	Gemmata(1) Desulfovibrio(1) Candidatus_Entotheonella(2) 
OTU2469	Planctomycetes(4)	Planctomycetacia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Zavarzinella(4)
OTU2470	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Flavisolibacter(3) Ferruginibacter(1) 
OTU2471	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Ferruginibacter(2) Lacibacter(1) Unknown(1) 
OTU2472	Proteobacteria(4)	Gammaproteobacteria(4)	Enterobacteriales(4)	Enterobacteriaceae(4)	Enterobacter(4)
OTU2473	Proteobacteria(4)	Alphaproteobacteria(4)	Rhizobiales(4)	Phyllobacteriaceae(3) Hyphomicrobiaceae(1) 	Hyphomicrobium(1) Mesorhizobium(3) 
OTU2474	Chloroflexi(2) Proteobacteria(2) 	Deltaproteobacteria(2) Dehalococcoidetes(2) 	Desulfovibrionales(2) Dehalococcoidales(2) 	Desulfovibrionaceae(2) Dehalococcoidaceae(2) 	Desulfovibrio(2) Dehalococcoides(2) 
OTU2475	Proteobacteria(1) Bacteroidetes(3) 	Betaproteobacteria(1) Sphingobacteriia(3) 	Burkholderiales(1) Sphingobacteriales(3) 	Chitinophagaceae(3) Comamonadaceae(1) 	Ferruginibacter(3) Variovorax(1) 
OTU2476	Firmicutes(1) Armatimonadetes(3) 	Clostridia(1) Chthonomonadetes(3) 	Chthonomonadales(3) Thermoanaerobacterales(1) 	Thermoanaerobacteraceae(1) Chthonomonadaceae(3) 	Gelria(1) Chthonomonas(3) 
OTU2477	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Ferruginibacter(1) Terrimonas(1) Sediminibacterium(1) Unknown(1) 
OTU2478	Gemmatimonadetes(4)	Gemmatimonadetes(4)	Gemmatimonadales(4)	Gemmatimonadaceae(4)	Gemmatimonas(4)
OTU2479	Planctomycetes(4)	Planctomycetia(4)	Planctomycetales(4)	Planctomycetaceae(4)	Pirellula(4)
OTU2480	Proteobacteria(4)	Alphaproteobacteria(4)	Rhodospirillales(4)	Rhodospirillaceae(4)	Skermanella(4)
OTU2481	Bacteroidetes(4)	Cytophagia(4)	Cytophagales(4)	Cytophagaceae(4)	Flexibacter(4)
OTU2482	Proteobacteria(4)	Alphaproteobacteria(4)	Rhizobiales(2) Rickettsiales(2) 	Bartonellaceae(1) Unknown(2) Brucellaceae(1) 	Ochrobactrum(1) Unknown(2) Bartonella(1) 
OTU2483	Proteobacteria(4)	Alphaproteobacteria(4)	Rhodospirillales(4)	Rhodospirillaceae(4)	Elstera(4)
OTU2484	Actinobacteria(1) Proteobacteria(2) Firmicutes(1) 	Deltaproteobacteria(2) Actinobacteria(1) Bacilli(1) 	Micrococcales(1) Myxococcales(2) Lactobacillales(1) 	Myxococcaceae(2) Dermatophilaceae(1) Streptococcaceae(1) 	Streptococcus(1) Unknown(1) Anaeromyxobacter(2) 
OTU2485	Acidobacteria(4)	Holophagae(4)	Holophagales(4)	Holophagaceae(4)	Holophaga(4)
OTU2486	Actinobacteria(4)	Thermoleophilia(4)	Solirubrobacterales(4)	Conexibacteraceae(3) Patulibacteraceae(1) 	Patulibacter(1) Conexibacter(3) 
OTU2487	Crenarchaeota(4)	Thermoprotei(4)	Thermoproteales(4)	Thermofilaceae(4)	Thermofilum(4)
OTU2488	Crenarchaeota(3) Euryarchaeota(1) 	Methanomicrobia(1) Thermoprotei(3) 	Methanomicrobiales(1) Desulfurococcales(1) Thermoproteales(2) 	Desulfurococcaceae(1) Methanomicrobiaceae(1) Thermofilaceae(2) 	Thermofilum(2) Ignisphaera(1) Methanomicrobium(1) 
OTU2489	Actinobacteria(4)	Actinobacteria(4)	Frankiales(4)	Acidothermaceae(4)	Acidothermus(4)
OTU2490	Proteobacteria(4)	Deltaproteobacteria(4)	Myxococcales(4)	Cystobacteraceae(4)	Anaeromyxobacter(4)
OTU2491	Proteobacteria(2) Acidobacteria(2) 	Alphaproteobacteria(2) Holophagae(2) 	Holophagales(2) Rhizobiales(2) 	Methylobacteriaceae(2) Holophagaceae(2) 	Holophaga(1) Geothrix(1) Microvirga(2) 
OTU2492	Proteobacteria(4)	Gammaproteobacteria(4)	Xanthomonadales(4)	Sinobacteraceae(4)	Solimonas(4)
OTU2493	Acidobacteria(1) Firmicutes(3) 	Bacilli(1) Holophagae(1) Clostridia(2) 	Holophagales(1) Bacillales(1) Thermoanaerobacterales(2) 	Thermoanaerobacteraceae(2) Bacillaceae(1) Holophagaceae(1) 	Holophaga(1) Bacillus(1) Moorella(2) 
OTU2494	Acidobacteria(4)	Holophagae(4)	Holophagales(4)	Holophagaceae(4)	Holophaga(4)
OTU2495	Proteobacteria(4)	Gammaproteobacteria(4)	Xanthomonadales(4)	Xanthomonadaceae(4)	Arenimonas(4)
OTU2496	Nitrospirae(4)	Nitrospira(4)	Nitrospirales(4)	Nitrospiraceae(4)	Nitrospira(4)
OTU2497	Proteobacteria(3) Bacteroidetes(1) 	Gammaproteobacteria(3) Sphingobacteriia(1) 	Legionellales(2) Oceanospirillales(1) Sphingobacteriales(1) 	Chitinophagaceae(1) Oceanospirillaceae(1) Coxiellaceae(2) 	Unknown(1) Pseudospirillum(1) Coxiella(2) 
OTU2498	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2499	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Terrimonas(2) Ferruginibacter(1) Unknown(1) 
OTU2500	Proteobacteria(4)	Deltaproteobacteria(4)	Myxococcales(4)	Cystobacteraceae(4)	Anaeromyxobacter(4)
OTU2501	Proteobacteria(4)	Alphaproteobacteria(4)	Rhizobiales(4)	Hyphomicrobiaceae(4)	Hyphomicrobium(1) Filomicrobium(1) Pedomicrobium(2) 
OTU2502	Firmicutes(4)	Bacilli(4)	Lactobacillales(4)	Carnobacteriaceae(4)	Carnobacterium(4)
OTU2503	Acidobacteria(1) Planctomycetes(3) 	Unknown(1) Planctomycetacia(3) 	Planctomycetales(3) Unknown(1) 	Planctomycetaceae(3) Unknown(1) 	Pirellula(3) Unknown(1) 
OTU2504	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2505	Bacteroidetes(4)	Bacteroidia(4)	Bacteroidales(4)	Bacteroidaceae(4)	Bacteroides(4)
OTU2506	Proteobacteria(4)	Deltaproteobacteria(4)	Desulfobacterales(4)	Nitrospinaceae(4)	Candidatus_Entotheonella(4)
OTU2507	Bacteroidetes(4)	Bacteroidia(4)	Bacteroidales(4)	Bacteroidaceae(4)	Bacteroides(4)
OTU2508	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Niastella(3) Flavisolibacter(1) 
OTU2509	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2510	Proteobacteria(4)	Gammaproteobacteria(4)	Oceanospirillales(4)	Halomonadaceae(4)	Halomonas(4)
OTU2511	Proteobacteria(4)	Alphaproteobacteria(4)	Sphingomonadales(4)	Sphingomonadaceae(4)	Novosphingobium(4)
OTU2512	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Saprospiraceae(4)	Lewinella(4)
OTU2513	Planctomycetes(3) Proteobacteria(1) 	Betaproteobacteria(1) Planctomycetacia(3) 	Burkholderiales(1) Planctomycetales(3) 	Burkholderiaceae(1) Planctomycetaceae(3) 	Ralstonia(1) Unknown(3) 
OTU2514	Proteobacteria(4)	Deltaproteobacteria(4)	Desulfuromonadales(4)	Geobacteraceae(4)	Geobacter(4)
OTU2515	Proteobacteria(4)	Gammaproteobacteria(4)	Enterobacteriales(4)	Enterobacteriaceae(4)	Enterobacter(4)
OTU2516	Acidobacteria(4)	Holophagae(4)	Holophagales(4)	Holophagaceae(4)	Holophaga(4)
OTU2517	Elusimicrobia(4)	Elusimicrobia(4)	Elusimicrobiales(4)	Elusimicrobiaceae(4)	Elusimicrobium(4)
OTU2518	Bacteroidetes(4)	Cytophagia(4)	Cytophagales(4)	Cytophagaceae(4)	Sporocytophaga(4)
OTU2519	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)	Unknown(4)
OTU2520	Firmicutes(4)	Clostridia(4)	Clostridiales(4)	Veillonellaceae(4)	Zymophilus(4)
OTU2521	Chloroflexi(4)	Anaerolineae(4)	Anaerolineales(4)	Anaerolineaceae(4)	Longilinea(4)
OTU2522	Acidobacteria(4)	Holophagae(4)	Holophagales(4)	Holophagaceae(4)	Holophaga(4)
OTU2523	Proteobacteria(4)	Betaproteobacteria(4)	Rhodocyclales(1) Burkholderiales(2) Methylophilales(1) 	Rhodocyclaceae(1) Comamonadaceae(2) Methylophilaceae(1) 	Comamonas(1) Unknown(1) Azospira(1) Limnohabitans(1) 
OTU2524	Gemmatimonadetes(4)	Gemmatimonadetes(4)	Gemmatimonadales(4)	Gemmatimonadaceae(4)	Gemmatimonas(4)
OTU2525	Proteobacteria(4)	Gammaproteobacteria(4)	Xanthomonadales(4)	Xanthomonadaceae(4)	Thermomonas(4)
OTU2526	Firmicutes(4)	Bacilli(4)	Bacillales(4)	Planococcaceae(4)	Lysinibacillus(4)
OTU2527	Firmicutes(1) Actinobacteria(3) 	Clostridia(1) Nitriliruptoria(1) Coriobacteriia(2) 	Coriobacteriales(2) Thermoanaerobacterales(1) Nitriliruptorales(1) 	Coriobacteriaceae(2) Thermoanaerobacteraceae(1) Nitriliruptoraceae(1) 	Thermacetogenium(1) Nitriliruptor(1) Atopobium(2) 
OTU2528	Proteobacteria(4)	Alphaproteobacteria(4)	Rhodospirillales(4)	Rhodospirillaceae(4)	Elstera(4)
OTU2529	Proteobacteria(4)	Gammaproteobacteria(4)	Legionellales(4)	Legionellaceae(4)	Legionella(4)
OTU2530	Bacteroidetes(4)	Cytophagia(4)	Cytophagales(4)	Cytophagaceae(4)	Sporocytophaga(4)
OTU2531	Proteobacteria(4)	Alphaproteobacteria(4)	Rhizobiales(4)	Bradyrhizobiaceae(4)	Nitrobacter(3) Bradyrhizobium(1) 
OTU2532	Firmicutes(3) Proteobacteria(1) 	Gammaproteobacteria(1) Bacilli(3) 	Bacillales(3) Enterobacteriales(1) 	Planococcaceae(3) Enterobacteriaceae(1) 	Unknown(1) Lysinibacillus(3) 
OTU2533	Proteobacteria(4)	Gammaproteobacteria(3) Betaproteobacteria(1) 	Burkholderiales(1) Enterobacteriales(3) 	Burkholderiaceae(1) Enterobacteriaceae(3) 	Ralstonia(1) Enterobacter(3) 
OTU2534	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Ferruginibacter(3) Unknown(1) 
OTU2535	Actinobacteria(4)	Actinobacteria(4)	Propionibacteriales(4)	Nocardioidaceae(4)	Nocardioides(2) Aeromicrobium(2) 
OTU2536	Proteobacteria(4)	Deltaproteobacteria(4)	Desulfuromonadales(4)	Geobacteraceae(4)	Geobacter(4)
OTU2537	Proteobacteria(4)	Gammaproteobacteria(4)	Chromatiales(4)	Chromatiaceae(4)	Nitrosococcus(4)
OTU2538	Proteobacteria(4)	Deltaproteobacteria(4)	Syntrophobacterales(4)	Syntrophaceae(4)	Desulfomonile(4)
OTU2539	Bacteroidetes(4)	Sphingobacteriia(4)	Sphingobacteriales(4)	Chitinophagaceae(4)	Chitinophaga(3) Unknown(1) 
OTU2540	Proteobacteria(4)	Gammaproteobacteria(4)	Legionellales(4)	Coxiellaceae(4)	Aquicella(4)
OTU2541	Acidobacteria(4)	Holophagae(4)	Holophagales(4)	Holophagaceae(4)	Holophaga(4)
OTU2542	Proteobacteria(4)	Gammaproteobacteria(4)	Chromatiales(4)	Chromatiaceae(4)	Nitrosococcus(4)
OTU2543	Actinobacteria(1) Proteobacteria(3) 	Actinobacteria(1) Alphaproteobacteria(3) 	Rhodospirillales(3) Micrococcales(1) 	Rhodospirillaceae(2) Microbacteriaceae(1) Unknown(1) 	Unknown(1) Skermanella(2) Frigoribacterium(1) 
OTU2544	Proteobacteria(4)	Gammaproteobacteria(4)	Xanthomonadales(4)	Xanthomonadaceae(4)	Rhodanobacter(4)
OTU2545	Acidobacteria(4)	Holophagae(4)	Holophagales(4)	Holophagaceae(4)	Holophaga(4)
OTU2546	Proteobacteria(3) Actinobacteria(1) 	Gammaproteobacteria(3) Actinobacteria(1) 	Xanthomonadales(3) Micrococcales(1) 	Xanthomonadaceae(3) Microbacteriaceae(1) 	Frigoribacterium(1) Rhodanobacter(3) 
